Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Schmid-Brem,Marianne,SP,02f,Die Arbeitsbedingungen in Pflegeberufen sind zu belastend. Daher geben viele diese Berufe auf. Die Gesundheitskosten steigen und die Schere zwischen arm und reich geht weiter auf. Klimaverbessernde Ideen werden von finanzstarken Interessengruppen torpediert. Es braucht Gegenkräfte.,"Attraktivere Gesundheitsberufe: Arbeitszeit senken, weniger Bürokratie, Einheitskrankenkasse, billigere Medikamente.  Klimawandel: rasche Umsetzung von Massnahmen.  Gelder von dort beschaffen, wo sie im Überfluss vorhanden sind: von sehr hohen Erbschaften, Einkommen, Firmen- und Finanzgewinnen.","Ich will erreichen, dass Anliegen des Gesundheitswesens und Umweltanliegen auf nationaler Ebene Gehör erhalten und sich dadurch auch im Aargau Verbesserungen ergeben.",0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,Gesundheit
Spiess,Dimitri,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Syed,Rahela,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Zobrist,Nico Julian,SP,02f,"Ich will mich auch in Bern einsetzen für eine solidarischere und umweltfreundlichere Welt. Gemeinsam ist Veränderung möglich und ich will meinen Beitrag dazu leisten. Ich bin überzeugt, durch kritische Problemanalyse und lösungsorientiertes Vorgehen einen Mehrwert im Bundeshaus schaffen zu können.","Die Klimakrise ist unser grösstes Problem, das es jetzt zu lösen gilt. Zudem möchte ich mich für eine gute Gesundheitsversorgung  und eine verbesserte Partizipation der Jugend stark machen. Bei all diesen Themen möchte ich die Zusammenarbeit von Wissenschaft und Politik voranbringen.","Als Nationalrat steht das Wohle der gesamten Schweiz im Vordergrund und Kantönligeist ist fehl am Platz. Ich möchte mich stark machen für moderne Ansätze, die allen in diesem Land dienen und nicht auf Kosten der restlichen Welt oder der Natur gehen.",0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Umwelt
Anneler,Reto,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Bächli,Andreas,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Christen,Martin,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Grundisch,Julien,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Janser,Katrin,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jenni,Mara,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kocher,Gül,SP,02g,"Ich möchte, dass alle Völker, die in der Schweiz leben, in Kunst und Kultur Organisationen zusammenkommen, sich besser kennenlernen und vorurteilsfrei in Frieden  miteinander leben. Ich möchte eine Brücke zwischen ihnen. Die Kunst hat der Menschheit schon immer Frieden gebracht","Klimawandel. Mit dem Wasserproblem und gefolgt von finanziellen Schwierigkeiten im Kanton. Aufgrund finanzielle Schwierigkeiten kann es sein, dass der künstlerischen Arbeit im Kanton eine geringere Bedeutung beigemessen wird und  Kulturgüter folglich weniger geschützt werden","Mehr Unterstützung für alle Künstlerischen und Kulturellen Werke im Kanton Aargau und finanzielle unterstützung für Menschen, die ihre Kunst in verschiedenen Bereichen machen",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Krähenbühl,Oliver,SP,02g,"Ich will meine langjährige politische und persönliche Lebens-Erfahrung dazu einbringen, die vielen sozialen Errungenschaften, das Bildungssystem und das vielfältige Kulturangebot zu erhalten und weiterzuentwickeln, z.B. Kinderbetreuung muss bezahlbar sein.","Der Generation meiner Grosskinder will ich eine lebenswerte Welt hinterlassen. Die Energie- und Umweltpolitik steht an erster Stelle ebenso der Umbau der Ressourcen vernichtenden hyperkapitalistischen Wirtschaft in eine freie, demokratische Gesellschaft, die nicht mehr verbraucht, als nachwächst.","Zentrale Themen sind für mich: eine umweltverträgliche Bau- und Verkehrspolitik, gute Anbindungen an das nationale und internationale Bahnnetz, den Erhalt und Ausbau unseres guten Bildungssystems mit optimalen Tagesstrukturen, bezahlbare Krippenplätze sowie ein lebendiges Kulturleben.",0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,"Bildung, Familie"
Lang,Claudine,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Morgenthaler,Sven,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Neuhaus,Manuel,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nježic,Petra,SP,02g,Ich schwanke immer wieder zwischen zwei Ansätzen: offenem Diskurs und nötigen radikalen Entscheidungen um das Unheil zu verhindern oder auszulöschen. Manche Probleme erscheinen so einfach in ihren Lösungen und schwierig in der Umsetzung. Die Politisierung der Probleme kann eine einfache Lösung sein.,"Am Dringendsten ist es, das Loch zwischen arm und reich zu stopfen und nicht tatenlos zuzusehen wie es immer grösser wird und den unkontrollierten Mechanismen der freien Marktwirtschaft unterliegt. Ebenfalls der zu langsame Fortschritt zur Frauenfrage und Gleichberechtigung jeglicher Art.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Perin,Susanna,SP,02g,"Die Situation der Kunstschaffenden ist prekär. Seit Jahren beschäftigt und betrifft mich das zugleich. Es kann nicht sein, dass die, die so viele materielle und immaterielle Werte schaffen, kämpfen müssen, um von ihrem Beruf leben zu können. Faire Honorare sind unbedingt erforderlich.","Der Finanzplatz Schweiz ist für Volkswirtschaft und Gesellschaft kein tragendes, sonder ein belastendes System (UBS, CS, Too big to fail, Pensionskassen, Mieten).  Dringend braucht es Antworten bezüglich einer gerechten Verteilung des Wohlstands, die Sicherung der Renten und faire Löhne für alle.","Gute Rahmenbedingungen für Kunst, Kultur und Kreativwirtschaft, die die Besonderheiten und Bedürfnissen der Branche anerkennen und diesen gerecht werden: faire Honorare und einen besseren Zugang zu den Sozialversicherungen für  Selbstständigerwerbende überhaupt.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,
Scheidegger,Elisa,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stojmenovski,Sasha,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Uhlig,Roman,SP,02g,"Ich kandidiere auf der kulturellen Liste der SP, da eine vielseitige Kultur zu einer erhöhten Lebensqualität und Integration beiträgt. Dabei darf sie nicht nur einem zahlungskräftigen Publikum vorenthalten sein, sondern sollte losgelöst von Konsumzwang und Barrieren allen Menschen zugänglich sein.",Die grösste Herausforderungen der Gesellschaft liegen meiner Einschätzung nach auch in den nächsten Jahren in der Umweltpolitik und der Vergrösserung der Einkommens- und Besitzschere zwischen den gesellschaftlichen Schichten.,"Von mir kann eine klare, transparente, soziale und grüne Politik erwartet werden. Dabei setze ich mich nicht nur für unseren Kanton ein, sondern für die gesamte Schweiz und alle Menschen, die darin wohnen.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
