Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Schöni,Theres,Andere,10,"Ich möchte eine grundlegende Veränderung bewirken, indem wir bürgernahe, manipulationsfreie politische Strukturen aufbauen, wo jeder sich in seinen Brennpunktthemen lösungsorientiert einbringen kann und mittels eines neuen koordinierten konsensorientierten Systems wahrgenommen wird.","Dass wir die Neutralität und Selbstbestimmung der Schweiz erreichen, mit selbstbestimmten verantwortungsvollen Menschen. Sämtliche manipulativen Machenschaften seitens destruktiver Konzerne und Absichten müssen aufgedeckt und verhindert werden.Aktive Mitbestimmungsrechte aller Einheimischen stärken.","Mehr kantonale Entscheidungsrechte in allen wesentlichen Bereichen: im Gesundheitssystem, Bildungswesen, Arbeits- und Wohnrecht, Umweltbelange, regionale Produktionsförderung, nachhaltige Landwirtschaft. Spielraum für die Umsetzung von aargauischen Lösungen von Aargauern kreiert.
",2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Patriotismus
Schöni,Daniel,Andere,10,"Politische Entscheide sind heute kurzsichtig und monetär bestimmt. Statt akuten Symptomen nachzugehen müssen aber langfristige Lösungen für deren Ursachen eingesetzt werden. Ich möchte helfen, analytisches, lösungsorientiertes und gemeinsames Denken und Handeln in die Politik zu bringen.","Die Schweiz wird von einem integren System im Dienste der Bevölkerung immer stärker in Richtung eines profitären Unternehmertums abgedrängt, in dem immer mehr Menschen rücksichtslos auf der Strecke bleiben. Der Status einer freien, neutralen und selbstbestimmten Schweiz muss wieder erreicht werden.","Der Nationalrat ist dem gesamten Volk verpflichtet, nicht dem Kanton. Indem ich gewählt werde, vertrete ich die Bevölkerung aus meiner unmittelbaren Umgebung nach bestem Wissen und Gewissen, muss aber auch das Wohl aller anderen mit in meine Überlegungen und Handlungen einbeziehen.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schönmann,Nina Anna,GLP,06f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schönmann,Zeno,GLP,06h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schoop,Adrian,FDP,03a,"In der Politik gibt es zu wenig Unternehmer, die etwas von Wirtschaft verstehen und Klartext sprechen. Funktionierende Firmen und Arbeitsplätze sind die Grundlage für eine funktionierende Gesellschaft und das Erfolgsmodell Schweiz. Die Politik muss das anerkennen und sich permanent dafür einsetzen.","Es braucht einen Kurswechsel, sowohl in der Energie- als auch in der Migrationspolitik. In der Energiepolitik muss die Versorgungssicherheit im Vordergrund stehen – neue Kernkraftwerke müssen gebaut werden. Bei der Zuwanderung müssen wir uns fragen, ob die richtigen Menschen in die Schweiz kommen.","Der Aargau muss der Wirtschaftsmotor der Schweiz bleiben. Die rasch zunehmenden Staustunden behindern die Wirtschaft und kosten sehr viel Geld. Die Verkehrsachsen müssen rasch ausgebaut werden. Dann will ich endlich eine Migrationspolitik, welche unseren Gesetzen entspricht.",0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Energie, Zuwanderung"
Schreiber,Salome,Mitte,04i,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schrott,Dominik,Andere,12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schuppisser,Lyne,Gruene,05c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Schuppisser,Annetta,GLP,06a,"Ich kandidiere, weil mir mein Umfeld wichtig ist und ich mich für eine Schweiz einsetzen will, in welcher eine hohe Lebensqualität herrscht und auch nachhaltig bewahrt werden kann. Dafür müssen wir mit unseren Ressourcen sorgfältig umgehen und auch dafür sorgen, dass unsere Wirtschaft funktioniert.","Die Weltpolitik wird wieder instabil, das wirkt sich auf die Weltwirtschaft aus und der Klimawandel kann uns Probleme bereiten, die alles Andere in den Schatten stellen. Wir müssen diese Herausforungen mit lösungsorientierten und vernünftigen Ansätzen angehen, frei von Polemik.","Der Aargau ist ein wichtiger Wirtschaftsstandort, was in der öffentlichen Wahrnehmung oft vergessen geht. Ich will dazu beitragen, dass der Aargau eine führende Rolle in der Schweiz einnimmt und dazu kann gerade auch der Aufschwung erneuerbarer Energiequellen einen wichtigen Beitrag leisten.",0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umwelt
Schürch-Meder,Claudia,EVP,07a,"In unserer Familie wurden schon immer politische Diskussionen geführt, so war es für mich ein logischer Schritt auch einer Partei beizutreten und mich politisch zu engagieren. Ich möchte in meinem politischen Engagement Brücken bauen um konstruktiv gute Lösungen zu suchen.","Das Erreichen der Netto-Null-Ziele und der Schutz unserer Umwelt sind mir persönlich grosse Anliegen, hier braucht es energische Schritte und eine ausgewogene Mischung zwischen Anreizen und Verboten, konsequente Priorisierung von nachhaltiger Mobilität, Landwirtschaft und Handel.",Der Kanton Aargau muss als wichtiger Verkehrsknotenpunkt der Schweiz auf den überlasteten Strecken durch einen konsequenten Ausbau des öffentlichen Verkehrs entlastet werden.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,Verkehr
Schweizer,Urs,GLP,06h,"Mich motiviert der Wunsch nach einer effektiven und transparenten Politik, die die Bedürfnisse und Interessen der Bürgerinnen und Bürger vertritt. Mein politisches Engagement wurde schon immer durch die Notwendigkeit eines verantwortungsvollen und lösungsorientierten politischen Diskurses geweckt.","Eine der grössten Herausforderungen, nicht nur für die Schweiz, ist in den nächsten Jahren die Bewältigung der globalen Klimakrise. Wir müssen eine nachhaltige und umweltfreundliche Strategie verfolgen, den Ausbau erneuerbarer Energie und die Förderung alternativer, machbarer Technologien vorantreiben.","Als Nationalrat setze ich mich leidenschaftlich dafür ein, die Interessen meines Kantons zu vertreten und positive Veränderungen voranzutreiben. Meine Ziele umfassen die Förderung von Bildung und Kultur, die Stärkung der Wirtschaft und die Schaffung nachhaltiger Lösungen für unsere Zukunft.",0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Energie, Umwelt"
Seibert,Uriel,EVP,07a,"Einsatz für jene, die ihre berechtigten Anliegen (noch) nicht vertreten können: Kommende Generationen, ungeborene Kinder, sozial Benachteiligte","Kostenexplosion im Gesundheitswesen: Seit 1990 stiegen Kosten pro Einwohner / Monat von 340 auf 800 Franken (Quelle: BFS)! Mit Effizienzmassnahmen (leider häufig zulasten Personal) ist es nicht getan, es braucht ein gesellschaftliches Umdenken (was ist notwendig, wünschenswert, sinnvoll?).","Mehr Fairness im interkantonalen Steuerwettbewerb: Es ist stossend, dass Grossunternehmen ihre Gewinne hauptsächlich im Aargau erwirtschaften, diese jedoch in Kantonen mit Tiefsteuersätzen versteuern.",0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,Familie
Sekinger,Bruno,Mitte,04i,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Selvathayalan,Rishoth,Junge_Gruene,05b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sergi,Stefan,Andere,9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sidler,Jakob,Mitte,04i,"Ich stehe ein für eine eigenverantwortliche, friedliebende Gesellschaft mit gesunden Menschenverstand. Ich lehne mich auf gegen überbordende Bürokratie und Kontrollwahn.","Die grösste Herausforderung ist die Balance zu finden zwischen Umwelt und Mensch. Es muss uns gelingen den Fussabdruck jedes einzelnen massiv zu reduzieren, ohne Lebensqualität zu verlieren. Technik allein wird dieses Problem nicht lösen. Veränderung zulassen und Demut zu leben sind genauso wichtig.","Ich stehe ein, für einen innovativen Kanton der sich in vielen Bereichen wesentlich für das Wohl der Schweiz verantwortlich zeigt. Ich will diese Stellung weiter ausbauen.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siegenthaler,Thierry,Junge_GLP,06b,Ich bin nun seit Anfang 2020 Mitglied er Grünliberalen Partei. Ich war bereits seit längerem interessiert an der Politik und hatte somit kein Erweckungserlebnis.,Meiner Meinung nach sind die grössten Probleme für die Schweiz in den nächsten Jahren der Klimawandel und die Digitalisierung. Als 1. würde ich versuchen im Nationalrat Anliegen im Bereich des Klimawandels zu lösen durch den Abbau von Hürden und mehr Anreize zu schaffen.,"Ein wichtiger Punkt, welchen ich gerne erreichen würde und dem Kanton Aargau ebenfalls zugute kommen könnte wäre: Die Forschung und Innovation im Bereich der Energiespeicherung zu verbessern. Dadurch könnten wir Schwankungen in der Energieerzeugung besser ausgleichen.",0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Energie, Umwelt"
Siegenthaler,Hans-Ulrich,EVP,07h,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siegrist,Christian,EVP,07f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siegrist-Ineichen,Maya,Mitte,04h,Ich war lange Jahre bei der BDP und kandidierte 2013 für den grossen Rat. An diese Zeiten möchte ich anknüpfen.,Besseres Gesunheitswesen! Weiter: gerechte Steuern für die Verheirateten und besseren Klimaschutz (Strom allein reicht nicht für alle Resourcen).,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sigg,Roger,EVP,07f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Silbereisen,Simone,SP,02e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sokolaj,Aferdita,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sommer,David,Juso,02b,"Die Arbeitsrechte werden gerade frontal angegriffen. Als Gewerkschafter setze ich mich ein für bessere Arbeitsbedingungen und höhere Löhne. Das heisst, konkret mindestens einen Ausgleich der Reallohnverluste der letzten Jahre und eine Verkürzung der Arbeitszeit bei gleichbleibenden Lohn.","Wir steuern gerade auf direktem Weg in die Klimakrise. Wir müssen jetzt handeln um den kommenden Generationen noch eine belebbare Welt zu hinterlassen. Das ist nur mit der Überwindung des Fossil-Kapitalismus möglich, hin zu einem System, in welchem Solidarität statt Gewinnmaximierung im Fokus steht.","Der als Atom-, Beton- und Autobahn- bekannte Kanton Aargau muss zeigen, dass er  bereit für eine ökologische Alternative ist. Mehr öV, erneuerbare Energien und alternative Rohstoffe zu fördern ist die Zukunft. Für die ökosozialistische Perspektive!",0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Energie
Sonderegger,Marion,Gruene,05c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Spiess,Dimitri,SP,02f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Spinnler,Jonas,Junge_Gruene,05b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Spring,Michael,EDU,8,Ich kandidiere um die Politik in diesem Land aktiv mitgestalten zu können.,Die Zuwanderung.  Wir müssen die Verträge mit der EU kündigen und unsere Zuwanderung selber steuern.,"Gute Infrastruktur Bezahlbare Krankenkassenprämien die Zuwanderung und das Asylchaos stoppen  Vernünftige Strompreise  Änderung, dass die Spitäler wieder zum Bund gehören und nicht als Aktiengesellschaften geführt werden, ( nicht mehr gewinnorientiert)",0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,Zuwanderung
Stäger,Dieter,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stammbach,Stefan,Mitte,04d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stänz,Marianne,Mitte,04e,"Ich kandidiere, weil ich die Mitte unterstützen möchte. Als Mitte-Politikerin stehe ich für Toleranz, wirtschaftsfreundliche Rahmenbedingungen und Unterstützung für Menschen in schwierigen Lebensphasen.","Die Sozialversicherungen und das Steuersystem beruhen immer noch auf der Norm «verheiratetes Paar». Das ist gesellschaftlich überholt. Ich finde, jeder Mensch soll für sich alleine stehen. Alles muss in diese Richtung umgebaut werden.",Der Kanton Aargau wird generell unterschätzt. Ich will die Position unseres Kantons mit den viertmeisten Einwohnern und vielen Schönheiten stärken und selbstbewusst auftreten.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stapfer,André,GLP,06e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Staub,Anna,FDP,03a,"Ich kandidiere, weil ich die Schweiz besser machen will. Das heisst zum Beispiel, dass ich mich für ein strengeres Sexualstrafrecht, eine starke Bildung und eine liberalere Gesellschaft einsetzen will. Ausserdem will ich Jungen eine Stimme geben - Politik von heute ist die Gegenwart von morgen!","Eine grosse Herausforderung für die Schweiz ist eine sichere Altersvorsorge, die nachhaltig aufgebaut ist damit Junge später auch noch eine Rente erhalten. Die Arbeitsverweigerung der Kommission im Nationalrat bezüglich Renteninitiative ist verantwortungslos und gilt es zu korrigieren!",Der Kanton Aargau ist ein Verkehrskanton. So ist eine verbesserte Infrastruktur im Sinne einer dreispurigen A1 und besserer Zugverbindungen in grosse Städte wie Zürich oder Basel (und teilweise innerhalb des Kantons) wichtig. Der Aargau darf national nicht zu kurz kommen!,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,"Verkehr, Sozialwerke"
Staub,Dully Maritza,GLP,06f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stein Koronya,Marianne,GLP,06c,"Ich unterstütze das Parteiprogramm der GLP und kandidiere bei den Senioren. Die Förderung der Einführung von Tagesschulen ist nur über die Politik und nicht über einen Elternverein möglich. In meinem Alter profitiert man von Lebenserfahung und ich hoffe, trotzdem zukunftsgerichtet zu sein.","Im Jahr 1992 befürwortete ich den EWR-Beitritt, heute muss ein Weg mit Europa gefunden werden. Klimaschutz muss über den Preis reguliert werden, es ist aber auch jeder Einzelne verantwortlich.",Der Aargau ist nicht 'mein' Kanton. Ich möchte alle Regionen der Schweiz einbeziehen.,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
Steinacher,Martin,Mitte,04g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Steinmann,Sarah,Junge_GLP,06b,"Politische Themen wurden bei uns am Familientisch oft diskutiert. Richtig politisiert hat mich der Frauenstreik 2019. Mir ist es wichtig, dass wir über unsere Zukunft selbst entscheiden können und uns engagieren für Lösungen, die gezeichnet sind von Weitsicht, Kompromiss und Nachhaltigkeit.",Die grössten Herausforderung der Schweiz sehe ich in der Dekarbonisierung. Wir müssen die Stromproduktion aus (neuen) erneuerbaren Quellen fördern und Hürden möglichst abschaffen. Auch ist die Beziehung zur EU zwingend voranzutreiben. Der Ausbau von Kinderbetreuung ist mir ebenfalls ein Anliegen.,"Der Kanton Aargau als Grenzkanton soll sich stärker für gute Beziehungen mit der EU einsetzen. Auch sollen möglichst gute Rahmenbedingungen geschaffen werden für eine vernetzte Wirtschaft, die möglichst vielen Fachkräften die Arbeit ermöglicht.",0.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Stenico,Franziska,Mitte,04f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sterk,Alexandra,Mitte,04c,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stevik,Igor (iGi),Mitte,04d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stierli,Jacqueline,SP,02d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stirnemann,Stefanie,FDP,03f,"Wieso zuwarten und sich immer wieder über die politischen Entscheide aufregen? Ich finde es spannend, politische Themen mitzugestalten. Es ist an der Zeit, einen Schritt weiterzugehen.",Die Altersvorsorge mit der demografischen Entwicklung beschäftigt mich. Ein flexibles Vorsorgesystem ist Voraussetzung für eine nachhaltige Finanzierung. Starre Systeme gehören der Vergangenheit an.,Ich würde mich weiterhin für einen starken Wirtschaftskanton engagieren.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stocker,Patrick,FDP,03f,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stocker Kalberer,Barbara,SP,02a,"Meine Arbeit hat mich gelehrt: Die Gesundheit und spezifischen Anliegen von Frauen, Kindern und jungen Familien gehen in der Politik oft vergessen. Die Kampagne «Helvetia ruft» von Alliance F hat mich motiviert, zu kandidieren, denn das Parlament muss weiblicher werden.","Es braucht Investitionen in die Ausbildung des Gesundheitsfachpersonals, in die Löhne, in die Verbesserung von Arbeitsbedingungen und es braucht neue Arbeitsmodelle, und zwar nicht nur für die Pflege. Die gesamte Volkswirtschaft profitiert, wenn Frauen auf dem Arbeitsmarkt bleiben.","Auch wenn der Kanton Aargau kein Universitätsspital hat, beschäftigt er viele Menschen im Gesundheitssystem. Die Spitäler sind bedeutende Arbeitgeber und darauf angewiesen, dass das Personal im Beruf verbleibt und die Gesundheitsversorgung funktioniert. Ein starker Service public ist mir wichtig.",0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,Gesundheit
Stöckli,Bernhard,GLP,06a,"Ich bin in einem politisch aktiven Umfeld aufgewachsen. Es war mir schon immer wichtig, an den einzigartigen politischen Möglichkeiten teilzunehmen, die unser Land bietet. Ich beteilige mich immer schon sehr aktiv an der Gemeindepolitik. Kurz nach der Gründung der GLP, bin ich der Partei beigetreten",Vereinbarkeit von Familie und Beruf weiter verbessern: - Längere Elternzeit und Splittingmodelle für beide Elternteile - ausreichendes Angebot für externe Kinderbetreuung und finanzielle Unterstützung durch die öffentliche Hand - besseres Angebot an Schulen mit Tagesstrukturen und freie Schulwahl.,Der Kanton Aargau hat für den Naturschutz und die Erholungsnutzung viel zu bieten. Dies gilt es zu bewahren und entsprechend auch zu unterstützen.,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,Familie
Stojmenovski,Sasha,SP,02g,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Strebel,Cornelia,EDU,8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Streif,Hannes,GLP,06e,"Lokalpolitik ist Sachpolitik - dort zählt die passende Lösung; das Parteibuch ist sekundär. Parteipolitik hingegen ist eine Diskussion der Werte - hier gilt es, unseren Kindern Chancen zu geben und ihnen eine Gesellschaft zu hinterlassen, die Umwelt und Mitmensch respektiert.","Die Schweiz verfügt - neben viel Fels - über zwei Ressourcen: Natur und Kinder. Beide gedeihen nur bei guten Bedingungen. Wir müssen mehr in die Ausbildung junger Menschen investieren und unseren Kindern vorleben, wie ein verantwortungsvoller Umgang mit unserer Umwelt aussehen kann.","Klimaneutralität durch erneuerbare Energien möglichst schnell erreichen und dabei die Energieversorgungssicherheit sicherstellen. Gleichzeitig ein Bildungssystem stärken, das jungen Menschen erlaubt, ihr Potential auszuschöpfen.",0.0,0.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,Energie
Stricker,Martina,GLP,06g,"An Politik war ich schon in meiner Jugendzeit interessiert und war als Pressesprecherin einer politischen Jugendorganisation aktiv.  Zwei Themenbereiche liegen mir besonders am Herzen: Gesundheit und Bildung, hier möchte ich meine Erfahrungen und Ideen einbringen.","In der Wirtschaft: den Fach- und (Führungskräfte-) Mangel mit weiterer Digitalisierung und der Künstliche Intelligenz (KI) im Idealfall «schlau» zu kombinieren. In der Politik: Die wichtigen Beziehungen zur EU regeln, den wichtigen Grundsatz der Neutralität auf heutige «Krisentauglichkeit» überprüfen.",Aufmerksamkeit. Mit engagierten Politikern und Politkerinnen wollen wir für Kompetenz und innovative Konzepte in allen Themenfeldern stehen. Mit Transparenz und offener Kommunikation die Schweiz zukunftsgerichtet und -sicher aufstellen und damit natürlich auch zum Wohl unseres Heimatkantons beitragen.,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"Zuwanderung, Patriotismus"
Studer,Lilian,EVP,07a,"Ich habe Menschen gerne. Unsere Gesellschaft und unsere Umwelt liegen mir am Herzen. Dies ist seit Anbeginn meiner politischen Tätigkeit meine Hauptmotivation, in der Politik und für unsere Schweiz und somit «für euses Zämeläbe» tätig zu sein und dabei konstruktiv nach Lösungen zu suchen.","Der Fachkräftemangel, die Energiesicherheit, der Klimaschutz, ein Abkommen mit der EU, die steigenden Kosten z.B. bei Krankenkassenprämien sind u.a. Themen, die die Gesellschaft und Politik beschäftigt. Patentlösungen gibt es selten, es braucht ein Massnahmenmix und konstruktive Lösungsansätze.","Intakte Umwelt, respektvolles Miteinander und starke Familien sind zentral für ein gutes Zusammenleben. Für dies setzte ich mich besonders ein. Konkrete Forderungen sind u.a.: Weiterführung der Investitionen in erneuerbare Energien, Aufwertung der Care-Arbeit, Abschaffung der Heiratsstrafe.",0.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,"Wirtschaft, Energie"
Studer,Joël,Junge_EVP,07b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stutz,Désirée,SVP,01a,"Im Parlament braucht es Menschen, die bereit sind, Probleme zu lösen statt zu bewirtschaften. Ich politisiere unabhängig und vertrete einzig die Wählerinnen und Wähler; keine Verbände oder Geldgeber. Ich arbeite überparteilich zusammen, um tragfähige Lösungen zu erreichen. Wir haben viele Probleme zu lösen!","Die Bürgerinnen und Bürger müssen sich frei und sicher in unserem Land bewegen können. Das erreichen wir nur, wenn wir das Thema Migration restriktiv angehen; wir müssen den Zutritt in unser Land wieder selbständig kontrollieren. Landesverweisungen müssen konsequent umgesetzt und dann auch vollzogen werden.","Ich setze mich dafür ein, dass unser Kanton auch künftig gestalten und entscheiden statt nur Bundesrecht vollziehen kann. Der Aargau ist einer der grössten Kantone; als dieser soll er auch wahrgenommen und berücksichtigt werden; es gibt nicht nur Ballungszentren sondern auch ländliche Räume.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Stutz,Joel,Junge_SVP,01b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Süess,Tony,Mitte,04e,Die kommunale und eidgenössische Politik hat mich schon seit jeher fasziniert. Als Gemeinderat habe ich die letzten 10 Jahre grosse Erfahrungen in einer Exekutive machen können. Gerne würde ich auch die andere Seite der Politik kennen lernen. Daher bewerbe ich mich für ein Amt in der Legislative.,"Die globale Klimaerwärmung, der ungebrochene Zustrom von echten und unechten Flüchtlingen in die westliche Welt, die aufkommende Kriegsgefahr in vielen Teilen der Welt sowie die Brutalität von Regierungen im Iran oder in Afghanistan, insbesondere gegen Frauen. Die Verkehrspolitik reizt mich sehr.","Ich möchte, dass der Kanton Aargau beim öV nicht dauernd benachteiligt wird. Dabei denke ich insbesondere an Schnellzugshalte von Intercity-Zügen in den grossen Zentren des Aargaus. Auch die knappen Umsteigezeiten bei den Bahnen aufgrund von Verspätungen sind für ältere Menschen ein grosses Problem.",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
Süess,Joya,Junge_EVP,07c,"In der Schweizer Demokratie hat jeder die Möglichkeit sich einzubringen und unsere Zukunft mitzugestalten. Das ist ein Recht mit Verantwortung. Welche Werte werden wie Gewichtet.....Lösungen zu diskutieren, entwickeln und Taten folgen zu lassen. Daran will ich mich beteiligen.","Pflegenotstand: Das Pflegesystem muss grundlegend überarbeitet werden, so dass es zukünftig menschenwürdig ist. Für Pflegeempfangende sowie Pflegekräfte und weitere betroffene Gruppen.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Suma,Nina,FDP,03e,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Suter,Gabriela,SP,02a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Suter,Cassidy,Juso,02b,"Als alleinerziehende Mutter bin ich täglich mit politischen Anliegen konfrontiert. So kann ich selbst mit Subventionen kaum den Kitaplatz meiner Tochter bezahlen, was aber auch für zwei verdienende Elternteile eine finanzielle Hürde sein kann. Ein Beispiel, das die Vermögensungleichheit aufzeigt.","Wir haben in der Schweiz momentan zu viele Herausforderungen, als dass ich mich für eine entscheiden kann oder will. Ich setze mich ein für eine Schweiz, in der Solidarität gelebt wird und sozialgerechte und inklusive Politik nicht mehr nur Utopie ist.","Im Aargau haben wir viele Herausforderungen, die wir überwältigen müssen und auch hier möchte ich mich für die Anliegen der 99% einsetzten. Ändern wir was uns stört. Interkantonal, gemeinsam.",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Familie
Suter,Daniel,FDP,03d,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Suter,Marco,FDP,03e,"Die Motivation etwas zu verändern, an der Gesellschaft mitzubauen und aktiv mitgestalten. Mit Sachlichkeit und Verantwortungsbewusstsein den Dialog stärken und demokratische Werte leben!","Die grösste Herausforderung für die Schweiz ist, sich wieder vermehrt der Demokratie wie sie früher üblich war hinzuwenden, den sachlichen Austausch von unterschiedlichen Positionen im gegenseitigem Respekt diskutieren. Weg vom Diktat die uns Konzerne aufdrängen, zurück zur Demokratie für das Volk!","Ehe und Familie schützen, Aufarbeitung der Covid Pandemie! Verhindern von Gentechnik in Lebensmitteln.",2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
